age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,y
51,1,1,0,0,0,0,0,1,3,132,2,1,0
55,5,1,7,0,2,2,0,1,0,79,1,1,0
44,0,0,6,0,2,0,0,1,1,105,1,1,0
39,4,1,5,0,2,0,0,6,2,156,1,2,0
51,1,1,0,1,0,0,0,1,0,102,2,1,0
32,0,2,6,1,2,0,1,6,1,258,1,1,0
27,7,1,3,1,2,0,1,6,3,129,1,1,0
29,4,2,6,0,0,0,0,7,4,62,1,1,0
38,9,1,5,0,0,0,0,5,2,92,1,1,0
44,0,1,6,0,0,0,0,1,3,312,1,1,0
38,9,1,5,0,2,0,1,6,3,114,3,1,0
41,1,1,2,1,0,0,1,4,2,203,2,1,0
36,0,1,6,0,0,0,1,6,4,550,2,1,0
46,9,1,3,0,2,0,0,7,1,171,1,0,0
33,9,1,5,0,2,0,1,1,0,58,1,1,0
33,6,0,6,0,2,0,0,6,2,130,1,1,0
43,0,0,3,0,2,2,0,6,2,550,2,1,0
30,7,2,3,1,0,0,1,6,0,156,2,1,0
38,1,2,3,1,2,0,1,6,0,158,3,1,0
55,5,1,2,0,0,0,0,5,1,293,2,0,1
46,0,1,3,0,0,0,1,4,0,36,2,1,0
30,1,1,1,0,0,2,0,6,2,36,5,0,0
44,7,0,3,0,0,0,1,4,3,118,3,1,0
55,5,2,5,0,0,0,0,0,0,291,1,2,1
37,0,2,6,0,0,2,0,1,4,162,2,1,0
46,4,1,2,0,2,0,0,7,0,550,1,1,0
36,0,1,6,0,0,0,0,8,2,343,2,0,0
31,1,1,0,1,2,0,0,3,4,106,1,1,0
43,0,1,6,0,2,0,1,7,3,135,1,1,1
29,9,2,6,0,2,0,1,3,2,109,1,1,0
30,1,2,3,0,2,0,1,3,2,36,5,1,0
41,0,2,3,0,0,0,0,0,0,68,3,1,0
51,1,0,7,1,0,0,1,4,0,197,5,1,0
47,3,1,0,0,2,2,1,4,1,106,2,1,0
34,1,1,2,0,0,2,1,6,1,92,3,1,0
48,9,1,5,0,2,2,0,2,1,122,3,1,0
40,1,1,2,1,2,0,1,6,0,242,3,1,0
38,2,1,6,0,0,0,1,4,2,550,3,1,0
50,0,1,3,0,0,2,0,1,3,519,3,1,0
40,1,1,2,0,0,0,0,0,2,328,1,1,1
41,9,1,6,0,2,0,0,1,1,101,2,1,0
54,9,0,6,0,2,0,0,6,4,132,1,0,0
31,0,2,6,0,0,0,0,1,2,81,1,2,1
37,0,1,3,0,1,1,1,6,0,97,1,1,0
30,0,1,6,0,0,2,0,6,2,234,2,1,0
40,3,0,3,1,2,2,0,3,2,43,2,1,0
48,9,1,7,0,2,0,0,3,1,550,2,1,1
47,7,1,3,1,2,0,1,4,0,247,5,1,0
41,9,1,6,0,2,2,0,7,0,38,2,1,0
34,7,2,3,0,0,0,1,4,2,550,2,1,0
33,7,1,2,0,2,0,0,3,0,169,2,1,0
29,0,2,3,0,2,0,0,3,4,360,2,1,0
50,0,1,1,0,0,0,1,6,0,66,4,1,0
26,0,2,3,0,2,0,0,3,1,550,2,1,0
43,9,0,5,1,0,2,0,1,1,90,2,1,0
39,0,2,3,0,2,0,0,8,3,386,1,1,1
52,4,0,6,0,2,0,0,7,1,534,1,1,0
36,9,2,5,1,2,0,0,0,1,59,3,1,0
27,6,1,6,0,2,0,1,3,2,36,3,1,0
55,5,1,0,1,2,0,0,3,4,374,1,1,0
40,9,1,5,1,2,0,0,1,4,192,1,1,0
45,1,1,0,1,2,0,0,0,2,479,1,0,0
32,9,2,6,0,0,0,1,4,1,443,2,1,0
30,9,1,5,0,2,0,0,5,3,263,2,2,1
36,10,2,0,1,2,0,1,6,4,226,1,1,0
26,8,2,5,0,2,0,0,1,0,150,2,1,1
36,1,1,2,0,2,0,0,7,2,221,3,1,0
55,1,0,0,1,0,0,0,1,2,224,1,1,0
34,9,2,3,0,0,0,0,6,4,63,1,1,0
54,0,0,3,0,2,0,0,1,2,131,2,2,1
50,1,1,5,1,2,0,0,6,2,157,1,0,0
44,7,0,3,1,0,0,1,6,4,220,1,1,0
32,1,1,2,1,2,2,0,6,1,36,3,1,0
42,5,0,4,0,0,0,1,1,4,128,3,1,1
35,7,2,0,0,0,2,1,6,2,240,3,1,0
55,0,0,3,1,0,2,0,3,1,550,3,1,1
46,10,1,2,0,0,0,0,4,3,200,2,0,1
50,1,1,2,0,0,0,1,6,0,43,2,1,0
55,4,0,6,0,2,0,1,6,3,90,5,1,0
29,0,2,6,1,0,0,0,1,0,140,2,1,0
32,1,1,1,1,2,0,1,6,1,205,3,1,0
43,2,1,6,0,2,0,0,3,1,117,3,1,0
37,6,1,5,0,2,0,1,6,2,80,1,1,0
40,1,1,0,0,2,0,0,6,2,550,5,1,0
48,4,1,6,0,2,0,0,3,1,550,2,1,0
55,11,1,0,0,2,0,0,3,2,550,1,1,1
33,4,1,6,0,2,0,1,6,3,316,1,1,0
38,4,1,6,0,0,0,0,1,4,58,1,1,0
41,1,1,2,1,0,0,1,4,2,142,2,1,0
37,4,1,6,0,0,2,0,6,2,123,1,1,0
30,8,3,2,0,0,0,0,6,2,155,1,0,0
30,1,2,7,0,2,2,1,6,1,408,1,1,0
35,0,2,0,1,2,0,1,6,4,398,1,1,0
26,8,2,0,0,0,2,0,0,4,371,2,1,1
32,0,2,6,0,0,0,0,7,4,550,2,1,0
42,0,1,6,1,2,0,1,6,2,550,1,1,0
40,9,2,5,0,2,0,0,0,1,36,2,0,0
30,0,1,6,0,0,0,0,1,4,163,2,1,0
50,2,0,6,0,2,0,1,6,1,131,2,1,0
43,0,1,3,0,0,0,1,4,0,550,5,1,1
34,1,2,1,0,0,0,0,6,1,204,2,1,0
40,0,0,6,0,2,0,1,0,1,180,1,1,0
54,5,1,3,1,2,0,0,7,3,121,3,1,0
30,0,2,6,0,2,0,0,3,3,101,2,1,0
35,1,1,1,0,0,0,1,3,3,196,4,1,0
37,0,1,7,0,0,0,1,6,1,89,3,1,0
34,1,1,0,0,2,0,1,6,1,80,1,1,0
53,3,1,0,0,1,1,1,4,3,259,1,1,0
42,9,1,5,0,0,0,0,6,4,82,2,1,0
30,9,2,6,0,0,0,0,3,1,89,5,1,0
32,7,0,3,0,2,0,0,3,2,207,1,1,0
54,0,1,6,0,0,2,0,3,3,550,5,2,1
39,1,1,0,1,1,1,1,6,0,84,1,1,0
39,2,1,3,0,2,0,1,6,4,126,5,1,0
42,1,1,2,0,0,2,0,6,2,141,1,1,0
32,1,1,2,0,0,0,0,7,1,550,2,2,1
42,9,2,5,0,0,0,0,6,4,341,1,1,0
31,1,1,2,0,0,2,1,6,4,550,2,1,0
42,0,0,3,0,2,0,0,6,2,304,1,0,0
44,1,1,0,0,2,2,1,2,1,119,1,1,1
34,0,2,7,1,2,0,0,3,2,51,2,1,0
46,1,2,0,0,1,1,0,0,0,163,2,0,0
53,9,0,3,0,0,0,0,7,2,405,1,0,0
41,1,1,0,0,2,0,0,6,0,232,2,1,0
31,8,2,7,1,2,0,0,0,2,427,1,0,0
26,1,2,2,0,2,2,1,4,2,112,4,1,0
52,1,1,0,0,0,0,1,6,0,151,5,1,0
35,5,2,2,1,2,2,1,6,1,145,1,1,0
53,1,1,2,1,0,0,1,3,3,39,1,1,0
26,8,2,3,0,2,0,0,0,4,117,1,1,1
26,7,2,3,0,0,0,1,6,0,155,3,1,0
38,2,0,6,1,2,0,1,6,0,275,2,1,0
31,0,2,2,1,2,0,0,3,3,124,1,1,0
48,0,2,6,0,2,0,0,1,2,44,1,1,0
55,9,1,5,0,0,0,1,8,4,73,1,1,0
55,5,1,5,0,2,0,0,1,1,202,5,1,0
48,10,1,6,0,0,2,0,5,1,151,1,0,0
49,7,1,3,0,0,0,1,6,4,105,2,1,0
55,5,1,3,0,0,0,0,1,1,80,1,0,0
39,1,1,0,0,0,0,0,6,4,199,3,1,0
47,1,1,3,0,2,0,0,6,0,181,1,1,0
27,10,1,2,1,0,0,1,3,3,200,1,1,0
26,3,1,0,0,0,0,1,4,4,362,1,1,0
42,1,1,0,0,2,0,0,0,1,257,1,1,0
55,1,1,2,0,2,0,0,1,3,550,2,1,0
31,9,0,6,0,2,0,0,1,0,56,3,1,0
30,8,2,6,0,2,0,0,6,1,90,1,1,0
29,6,1,7,0,0,0,0,3,3,125,2,1,0
50,9,1,3,0,0,0,1,6,4,224,5,1,0
34,1,1,2,0,2,0,0,3,4,477,1,1,0
50,0,1,3,0,2,0,1,4,3,285,1,1,0
52,4,1,5,0,2,2,1,6,3,280,1,1,0
40,1,1,2,0,2,0,0,7,1,111,2,1,0
38,9,0,5,0,2,0,1,6,2,550,1,1,1
35,5,1,0,1,0,0,0,3,2,408,5,1,0
55,5,1,0,0,0,0,0,7,0,163,2,0,0
28,0,2,3,0,2,0,1,6,2,243,4,1,0
31,0,1,6,0,2,0,0,7,2,95,1,1,0
36,1,1,2,0,2,2,0,6,2,314,2,1,0
33,9,1,5,0,0,0,0,1,2,396,1,1,0
32,0,1,3,0,0,0,0,3,4,185,4,1,0
47,7,1,1,0,0,0,0,3,3,100,2,1,0
55,9,1,5,1,2,0,1,6,2,124,3,1,0
31,9,1,6,0,0,0,0,1,0,243,2,1,0
27,0,2,6,0,2,0,0,1,3,287,1,2,0
29,9,2,6,0,2,0,1,6,0,256,1,1,0
49,3,1,0,1,2,0,1,4,0,190,2,1,0
47,1,1,0,0,2,0,1,4,2,211,2,1,0
40,9,1,2,0,0,0,1,6,1,168,1,1,0
32,9,1,5,0,0,0,0,1,1,239,3,1,0
34,3,1,3,1,2,2,0,6,4,36,4,0,0
33,0,2,6,0,0,0,0,4,4,254,1,0,0
31,0,1,6,0,2,0,0,7,2,395,1,1,0
29,0,1,3,0,0,0,0,6,2,329,1,2,0
43,4,1,5,0,2,0,1,6,1,134,1,1,0
49,9,0,5,0,2,0,0,6,3,130,3,1,0
33,1,2,2,1,0,2,1,6,1,550,5,1,1
45,6,1,2,0,2,2,0,3,4,332,1,1,0
26,0,2,2,0,0,0,0,3,1,83,2,1,0
36,1,1,1,1,2,0,1,6,1,145,4,1,0
36,1,2,3,0,0,2,1,6,1,389,1,1,0
44,1,1,7,1,2,0,0,3,3,299,4,1,0
53,1,1,2,0,0,0,1,6,2,376,2,0,0
31,1,1,2,0,2,0,0,3,4,124,1,1,0
36,1,1,2,0,2,0,0,0,1,430,1,1,0
53,1,1,1,1,1,1,0,1,2,134,3,1,0
52,7,1,3,0,0,2,0,6,0,38,2,1,0
26,0,2,3,0,0,0,1,4,4,140,2,1,0
29,1,2,3,0,0,2,1,6,1,137,1,1,0
41,9,1,6,0,0,0,1,6,4,162,1,1,0
47,2,1,3,0,1,1,0,1,0,86,3,1,0
49,9,1,6,0,0,0,0,3,1,147,5,1,0
45,0,2,6,0,2,0,0,1,4,36,5,1,0
48,7,1,0,1,2,0,0,1,3,240,1,1,0
27,6,2,6,0,2,2,0,6,2,73,1,0,0
37,9,1,6,0,0,0,0,1,2,550,1,1,1
42,0,2,3,0,0,0,1,4,3,550,1,1,0
30,4,1,6,0,0,0,0,3,4,84,2,1,0
41,0,0,3,0,0,0,1,6,3,293,2,1,0
39,6,0,3,0,0,0,0,9,3,261,1,2,1
37,6,1,0,0,0,0,0,6,2,281,1,1,0
30,1,0,3,0,0,0,0,3,3,209,4,1,0
55,0,0,6,1,0,0,0,7,0,69,2,1,0
42,1,1,2,0,2,0,0,6,0,114,5,0,0
55,5,1,5,1,0,0,0,7,0,158,3,0,0
30,0,2,3,0,2,0,0,6,4,53,1,1,0
33,7,2,6,1,0,0,1,4,1,550,2,1,1
27,1,2,2,0,2,0,1,3,1,111,3,1,0
31,1,2,3,0,0,0,1,6,4,249,5,1,0
38,1,1,1,1,1,1,1,6,2,204,1,1,0
51,0,0,6,0,0,0,0,6,3,91,1,1,0
55,1,1,2,1,1,1,0,3,1,550,1,1,0
55,0,1,6,0,0,0,0,4,3,214,1,1,0
26,8,2,2,0,2,0,0,5,2,173,1,1,0
33,9,1,6,0,2,0,0,1,1,550,2,1,0
55,1,0,0,1,2,0,0,0,2,164,1,0,0
27,6,1,2,0,2,0,0,6,4,285,2,1,0
39,7,1,3,1,2,0,0,3,4,550,4,1,0
42,9,1,5,1,0,0,1,6,3,166,4,1,0
34,1,2,2,0,0,0,0,6,2,484,3,1,0
39,2,1,3,0,0,0,0,7,2,150,1,1,0
27,9,2,6,0,2,0,0,8,4,184,1,0,1
36,6,1,3,1,2,0,0,1,1,130,3,1,0
44,1,1,0,0,2,2,1,4,0,110,1,1,0
37,9,0,5,0,0,0,0,1,0,550,2,1,1
46,0,0,3,0,2,0,1,8,0,550,1,1,0
28,9,2,3,0,2,0,0,3,3,550,1,1,0
34,7,0,3,0,0,0,1,3,2,212,4,1,0
30,7,1,3,0,2,0,1,4,4,421,2,1,0
48,7,1,3,0,0,0,1,9,3,36,1,1,0
36,4,1,6,0,2,2,0,7,2,283,2,1,0
34,9,2,6,0,0,0,0,3,3,117,3,1,0
35,4,2,6,0,2,0,0,1,1,151,2,1,0
45,1,1,2,1,2,0,1,4,2,135,1,1,0
26,8,2,1,0,0,0,0,4,0,276,1,2,1
28,1,1,1,1,2,2,1,6,2,318,2,1,0
33,0,2,3,0,2,0,0,3,2,154,5,1,0
48,0,0,3,1,2,2,0,6,1,466,1,1,1
54,1,1,2,1,0,0,0,1,0,207,1,1,0
31,0,1,2,1,2,0,1,6,0,199,4,1,0
55,0,0,7,1,2,2,1,6,3,36,1,1,0
26,0,1,3,0,0,0,0,3,3,260,1,1,0
26,0,2,6,0,2,0,0,6,1,76,2,0,0
30,1,1,1,0,0,0,1,4,3,67,1,1,0
50,4,1,6,0,2,0,0,7,3,94,1,1,0
26,1,2,2,0,2,0,0,3,2,275,5,1,0
46,9,1,5,0,2,0,0,7,1,61,1,0,0
30,7,2,3,0,2,0,1,6,3,394,1,1,0
30,8,2,6,0,2,0,1,4,4,550,4,1,0
46,9,1,5,0,2,0,0,7,1,78,1,1,0
52,4,0,3,0,0,0,1,4,3,62,4,1,0
36,0,1,6,0,2,0,1,0,1,36,3,0,0
38,9,0,5,0,2,0,1,6,2,287,4,1,0
31,7,1,2,0,2,0,0,0,1,550,3,1,1
27,8,2,7,1,2,0,0,0,2,458,1,1,1
50,9,1,6,0,2,0,0,7,0,175,4,1,0
47,7,2,2,0,0,0,0,7,3,187,2,1,0
35,4,2,7,0,0,0,1,6,0,126,1,1,0
37,9,1,3,0,2,0,0,3,4,550,3,1,0
34,8,2,0,1,2,0,1,6,2,550,3,1,0
55,0,1,2,0,2,2,0,9,2,319,1,1,1
40,9,1,3,0,2,0,0,3,4,475,3,2,0
52,1,1,0,0,2,0,1,6,3,336,5,1,0
40,6,1,5,0,0,0,1,4,0,36,5,1,0
51,9,1,6,0,2,0,0,1,4,512,5,1,1
44,0,1,3,0,2,0,1,6,1,96,2,1,0
34,1,1,3,0,2,0,1,6,0,116,2,1,0
42,0,1,7,0,0,0,0,0,0,42,3,1,0
30,9,1,5,0,2,0,0,1,1,254,4,1,0
36,0,2,3,0,2,0,0,8,1,113,1,2,0
30,1,1,2,1,0,0,0,3,2,550,4,1,0
26,1,2,2,0,0,0,0,3,0,127,2,1,0
30,4,0,6,0,0,2,1,6,0,164,4,1,0
34,4,1,6,0,2,0,1,4,0,280,1,1,0
47,1,1,0,1,0,0,1,6,2,391,1,0,0
44,9,1,5,1,0,0,1,4,0,45,1,1,0
26,9,2,5,0,2,0,0,0,0,362,2,0,0
39,0,0,6,0,2,0,0,5,2,93,1,2,0
42,1,1,0,0,2,0,0,6,3,196,1,1,0
31,7,1,3,0,0,2,1,4,0,108,2,1,0
36,0,2,6,0,2,0,0,7,4,214,1,1,0
32,3,2,0,0,2,2,1,4,1,123,1,1,0
37,1,1,2,0,0,0,0,6,2,79,1,1,0
27,9,2,5,0,2,0,0,6,2,285,1,1,0
27,0,1,6,0,1,1,0,3,0,352,1,1,0
29,8,2,5,0,2,0,0,0,0,96,2,0,0
43,4,2,6,1,2,2,0,3,3,92,2,1,0
36,0,2,6,0,2,0,0,7,3,82,1,0,0
46,4,1,2,0,2,2,1,6,3,415,2,1,0
30,0,1,6,0,0,0,1,1,4,296,4,1,0
51,1,1,0,1,0,0,0,3,1,200,2,1,0
38,1,2,1,1,0,0,0,6,0,39,1,1,0
45,2,1,0,1,2,0,0,0,2,550,1,1,0
55,5,1,2,0,0,0,1,9,0,543,5,0,0
48,1,1,0,0,2,0,1,6,4,158,2,1,0
26,8,2,3,0,2,0,0,0,2,116,4,1,1
54,4,1,6,0,2,0,0,3,4,281,3,1,0
36,0,1,5,0,0,0,1,4,4,211,5,1,0
34,7,1,3,0,0,0,1,3,4,248,2,1,0
53,1,1,3,1,0,0,0,0,1,193,1,1,0
39,0,2,6,0,2,2,0,7,0,195,1,1,0
33,1,2,1,0,2,0,0,6,3,550,3,0,1
26,7,2,3,0,2,0,1,4,1,162,1,1,0
30,0,2,6,0,2,0,0,1,0,173,3,1,0
42,4,1,1,1,2,0,1,6,3,89,5,1,0
42,3,1,3,1,2,0,1,6,3,218,1,1,0
37,0,1,3,0,2,2,0,0,0,171,1,0,0
51,1,1,3,0,0,2,0,7,1,65,1,1,0
35,7,2,3,0,1,1,0,6,0,119,2,1,0
31,7,2,3,0,2,0,1,6,3,36,1,1,0
36,1,2,3,0,0,2,1,6,1,163,2,1,0
53,7,1,3,1,0,0,1,4,0,373,1,1,0
29,1,2,3,1,0,0,1,4,1,335,3,1,0
37,0,2,3,0,0,0,0,6,4,151,2,1,0
55,5,1,6,0,2,2,0,6,4,145,2,1,0
31,1,1,0,1,0,2,1,6,0,241,1,1,0
38,2,1,6,0,0,0,1,6,2,166,1,1,0
41,1,1,7,0,0,2,0,6,2,373,2,0,0
47,7,1,3,1,0,2,1,6,3,69,5,1,0
31,1,1,0,1,0,0,0,3,4,550,2,1,0
40,1,1,2,0,0,2,1,3,3,550,2,1,1
30,0,2,3,0,2,0,0,6,3,245,3,2,0
28,0,1,3,0,0,0,0,6,4,75,2,1,0
35,1,1,3,1,0,0,0,0,1,63,1,1,0
26,0,2,7,0,2,0,0,7,1,381,1,0,1
31,4,2,6,0,2,0,0,6,4,294,1,0,0
31,7,2,3,1,0,0,1,6,4,491,1,1,0
36,0,1,6,0,2,0,0,8,2,66,1,1,0
36,3,1,1,0,0,0,0,1,1,55,3,1,0
41,9,1,3,0,0,2,0,1,0,210,1,1,0
38,1,1,2,1,1,1,0,3,3,319,4,1,0
33,9,2,6,0,0,0,0,1,2,68,5,1,0
36,7,2,3,0,0,0,0,6,1,288,1,1,0
32,4,1,3,0,2,0,1,6,0,119,2,1,0
31,1,1,2,1,2,0,1,3,2,151,1,1,0
34,0,1,6,0,2,0,0,1,1,89,1,1,0
26,10,2,3,1,0,0,1,6,4,550,2,1,1
48,0,1,6,0,2,0,0,4,4,447,2,2,1
32,7,2,3,0,0,0,0,3,0,185,2,1,0
47,7,1,5,0,2,0,1,6,0,226,2,1,0
38,1,1,2,0,0,0,0,7,2,89,1,1,0
30,0,2,6,0,2,2,0,0,3,178,1,1,0
30,2,1,1,1,2,0,0,6,1,379,3,1,0
54,9,1,5,1,2,0,0,1,3,550,2,1,1
45,1,1,2,1,2,0,0,0,3,427,4,0,0
45,1,1,0,0,0,0,0,6,3,77,1,0,0
31,1,1,2,0,0,0,0,3,4,129,2,1,0
39,0,0,6,0,2,2,0,3,1,398,5,0,1
30,9,2,6,0,2,0,1,6,4,119,3,0,0
33,1,1,5,0,2,0,0,1,3,253,4,1,1
55,5,1,5,1,2,0,0,4,3,295,1,2,1
41,1,1,2,0,2,0,1,6,2,152,1,1,0
46,0,1,3,0,2,0,0,3,1,149,5,1,0
47,1,1,1,1,2,0,0,6,1,208,4,0,0
31,0,2,6,0,2,0,0,1,2,202,2,1,0
50,6,1,2,1,0,0,0,6,2,291,1,1,0
47,1,0,0,0,0,2,1,6,1,298,2,1,0
38,4,1,6,0,0,0,1,6,4,165,1,1,1
37,1,2,5,0,2,0,0,1,4,503,5,1,0
35,9,1,3,0,2,0,0,1,3,550,1,1,0
47,1,1,1,0,0,0,0,3,1,126,3,1,0
42,9,2,5,0,2,0,0,7,0,91,2,1,0
46,3,1,2,0,2,0,1,6,3,150,1,1,0
46,9,0,6,1,0,0,0,1,2,36,5,1,0
55,5,1,6,0,2,0,0,5,1,144,2,0,0
41,11,1,1,0,0,2,1,4,0,220,4,1,0
41,0,0,6,0,0,0,0,1,3,117,3,1,0
34,9,2,5,1,2,0,0,3,4,409,2,1,0
50,9,1,5,0,0,2,0,3,2,168,1,1,0
40,7,0,3,0,2,0,0,3,3,256,2,1,0
50,1,1,0,0,0,2,0,3,1,141,5,1,0
55,5,0,6,0,0,0,1,4,1,550,5,1,1
29,2,1,0,1,0,0,1,6,1,550,3,0,0
27,1,1,6,0,0,0,1,4,0,36,5,1,0
28,1,1,1,0,2,0,1,6,3,312,2,1,0
30,0,2,3,0,2,0,1,3,0,105,1,1,0
34,1,2,2,1,2,0,0,0,1,90,2,0,0
44,7,0,3,0,2,2,1,3,1,112,1,1,0
32,9,1,3,1,0,0,0,1,4,211,2,1,0
34,1,1,2,0,0,0,1,6,0,345,1,1,0
50,2,1,6,0,0,0,0,3,3,289,1,1,0
45,10,1,3,1,0,0,1,6,1,120,2,1,0
34,1,1,3,0,0,2,0,3,1,177,1,1,0
28,9,2,6,0,2,2,0,5,1,54,1,1,0
35,9,1,5,0,2,0,0,6,1,148,1,0,0
53,6,0,6,0,0,0,0,7,3,550,2,1,0
55,0,1,5,0,2,0,0,3,3,60,4,1,0
39,9,1,5,0,0,0,0,0,2,208,3,0,0
47,5,1,0,0,1,1,1,7,1,70,1,1,0
37,0,1,6,0,2,0,0,7,0,450,1,1,0
43,0,2,3,0,0,2,1,4,3,495,2,1,0
36,9,1,1,0,2,0,1,6,1,82,3,1,0
26,1,2,0,0,2,2,1,6,4,196,1,1,0
26,9,2,3,0,2,0,1,4,4,169,2,1,0
45,7,1,2,0,0,0,1,6,3,427,1,1,0
34,0,1,3,1,2,0,0,1,0,398,1,1,0
27,4,2,6,0,2,0,0,1,4,106,1,1,0
51,0,1,6,0,0,0,0,1,2,335,1,1,0
33,7,1,5,0,0,0,0,8,1,291,1,0,0
50,0,1,3,0,0,0,1,4,3,58,1,1,0
55,0,1,3,0,2,0,1,6,2,285,1,1,0
47,0,1,6,0,0,0,0,7,3,550,3,1,0
32,1,1,2,0,2,2,1,4,1,452,1,1,0
41,7,1,3,0,2,2,0,3,1,95,2,1,0
55,5,1,3,0,2,0,0,2,4,354,1,1,1
45,0,0,6,0,2,0,0,7,3,140,3,0,0
54,1,1,0,0,0,0,0,3,1,54,1,1,0
33,7,1,5,0,2,0,0,3,4,192,3,1,0
39,1,1,5,0,0,0,1,4,4,437,2,1,0
55,9,1,7,0,2,0,1,6,2,36,1,1,0
29,9,2,5,0,2,0,0,9,1,157,5,2,0
26,0,2,3,0,1,1,1,4,2,92,3,1,0
48,7,0,1,1,2,0,1,4,3,319,5,1,0
29,0,1,7,0,1,1,1,4,0,83,3,1,0
26,11,2,6,0,0,0,0,4,3,119,1,2,1
51,9,1,2,1,0,0,0,3,1,116,3,1,0
55,5,1,3,0,2,0,0,1,3,162,1,1,0
42,9,1,2,0,0,0,1,6,3,550,1,1,0
30,1,2,2,0,2,0,0,7,2,145,1,1,0
55,5,0,5,0,2,0,0,9,2,63,1,0,0
55,1,1,5,1,0,2,1,4,2,36,1,1,0
31,9,1,5,1,0,0,0,1,0,93,1,1,0
30,9,2,5,0,2,0,0,1,4,129,3,1,0
37,9,2,6,0,2,0,1,6,2,248,3,1,0
39,0,1,6,0,0,0,0,3,1,97,3,1,0
45,9,1,3,0,2,0,0,0,1,116,2,0,0
50,6,1,2,1,0,0,1,4,4,139,2,1,0
49,0,1,6,0,2,0,1,1,0,36,1,1,0
32,1,1,3,0,2,0,1,4,1,83,2,1,0
45,0,2,3,0,2,0,0,0,2,354,1,2,1
32,0,2,3,0,2,0,0,7,1,333,2,1,0
42,0,2,6,1,2,2,0,3,0,115,1,1,0
31,1,2,2,0,2,0,0,3,0,184,2,1,0
27,5,2,2,0,0,0,0,3,2,121,1,1,0
31,0,2,2,0,2,0,0,6,4,117,2,0,0
38,9,1,6,0,2,0,0,1,3,102,5,1,0
30,2,0,3,0,0,0,1,7,0,61,3,0,0
46,2,1,6,0,2,2,0,0,2,285,5,1,0
55,5,1,5,0,2,0,0,1,3,531,3,2,1
42,0,0,3,0,2,0,0,6,2,350,2,1,0
33,0,0,3,0,0,0,0,5,2,41,2,1,0
49,0,0,3,0,2,0,1,6,4,202,3,1,0
31,9,2,6,0,2,0,0,0,2,550,1,2,1
26,7,1,3,0,0,0,0,6,2,177,2,1,0
48,9,1,7,1,2,0,0,3,1,214,1,1,0
43,0,1,3,0,2,0,0,1,3,291,2,2,1
31,9,2,6,0,0,0,0,1,1,249,3,1,0
30,0,1,6,0,2,0,0,0,2,461,1,1,1
32,11,1,1,1,0,0,1,6,3,39,2,1,0
30,0,1,3,0,0,0,1,4,2,66,1,1,0
55,0,0,7,1,0,0,1,4,3,550,1,1,0
52,1,0,2,0,2,0,1,3,4,138,3,1,0
41,7,2,3,0,2,2,1,6,4,345,1,1,0
49,0,0,3,0,2,0,0,7,4,47,1,0,0
40,1,1,7,1,0,0,1,4,0,144,1,1,0
51,2,1,5,1,0,0,0,6,1,59,1,1,0
51,4,0,6,0,2,0,0,6,2,154,3,0,0
55,6,1,6,0,0,0,0,6,3,137,2,1,0
29,0,2,2,1,0,0,1,6,3,62,4,1,0
26,8,2,3,0,0,0,0,0,4,54,1,1,0
26,1,1,3,0,0,0,0,3,4,142,3,1,0
47,0,1,6,0,0,0,0,9,0,550,3,0,0
37,1,2,2,1,2,0,1,6,0,140,2,1,0
26,0,2,3,0,2,0,0,6,2,550,2,1,0
35,3,1,6,1,0,2,0,1,0,189,1,1,0
55,3,1,0,0,2,0,0,1,3,117,3,1,0
29,0,2,6,0,0,0,0,9,3,550,2,2,1
42,0,2,6,1,2,2,1,6,4,62,3,1,0
47,6,1,0,1,1,1,1,4,3,72,5,1,0
27,0,2,3,0,2,0,0,3,2,36,3,1,0
55,7,1,3,0,2,0,1,4,0,36,1,1,0
36,0,1,6,0,0,0,0,8,0,342,1,0,1
38,1,1,3,0,2,0,1,6,0,107,1,1,0
39,1,1,2,0,2,2,1,3,0,99,5,1,0
28,1,1,0,1,2,0,0,3,2,108,5,1,0
33,0,1,6,0,2,0,0,5,4,235,3,2,1
30,2,2,6,0,2,2,0,3,4,192,4,1,0
26,1,2,3,0,2,0,0,3,1,460,3,1,0
43,0,1,6,0,0,0,1,4,0,550,3,1,1
32,1,1,5,1,2,0,1,6,3,128,1,1,0
45,0,1,3,0,0,0,0,1,1,457,5,1,0
32,9,1,2,0,2,0,0,6,3,500,2,1,1
47,1,1,0,0,0,0,1,6,0,283,2,1,0
36,1,1,0,0,2,0,1,4,0,86,3,1,0
44,1,1,0,1,0,0,0,6,4,388,1,1,0
51,1,1,0,0,2,0,1,6,1,87,1,1,0
45,9,0,3,0,2,0,1,8,3,141,1,1,1
39,1,1,2,1,2,0,1,3,4,306,2,1,0
30,0,2,6,0,2,0,0,1,4,182,1,1,0
26,8,2,3,0,2,2,0,6,1,412,5,1,0
44,0,2,2,1,0,0,1,6,3,134,1,1,0
34,0,1,3,0,0,0,0,7,4,183,1,1,0
37,0,2,6,0,2,0,0,6,1,194,3,1,0
55,5,1,3,1,2,2,0,1,3,37,5,1,0
27,1,1,2,1,2,0,1,6,4,466,1,1,0
55,5,1,0,0,2,2,0,8,1,165,1,2,1
45,7,1,3,1,2,0,0,1,1,413,2,1,0
47,9,1,6,0,0,0,0,1,4,550,2,1,1
